id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
438458312602841088	438458312602841088	2014-02-26 00:39:42 CET	2014-02-26	00:39:42	+0100	28384755	forever21	Forever 21		What are your must-have essentials when traveling? Check out our picks:  http://t.co/kssCPlAZl8 #TravelTuesdays #MFW  http://t.co/WyWoCljde0	en	[]	['http://bit.ly/1cl1glh']	['https://pbs.twimg.com/media/BhW3gyPCcAAIOm1.jpg']	1	34	125	['traveltuesdays', 'mfw']	[]	https://twitter.com/Forever21/status/438458312602841088	False		1	https://pbs.twimg.com/media/BhW3gyPCcAAIOm1.jpg							[]				
307934842857869313	307934842857869313	2013-03-02 20:26:02 CET	2013-03-02	20:26:02	+0100	28384755	forever21	Forever 21		#MFW street style #snaps just in! Obsessing over the candy colored hues.  http://t.co/P2HrrqxErQ  http://t.co/yo6J6RYcKN	en	[]	['http://bit.ly/Z77SNI']	['https://pbs.twimg.com/media/BEYBG6tCUAA1V-V.jpg']	2	22	32	['mfw', 'snaps']	[]	https://twitter.com/Forever21/status/307934842857869313	False		1	https://pbs.twimg.com/media/BEYBG6tCUAA1V-V.jpg							[]				
251450333962850305	251450333962850305	2012-09-28 00:36:45 CEST	2012-09-28	00:36:45	+0200	28384755	forever21	Forever 21		Our 10 most OMG moments from #MFW. Which is your fave?!  http://t.co/wETEYXeV	en	[]	['http://bit.ly/STzpxH']	[]	1	7	4	['mfw']	[]	https://twitter.com/Forever21/status/251450333962850305	False		0								[]				
44955511875059713	44955511875059713	2011-03-08 04:00:03 CET	2011-03-08	04:00:03	+0100	28384755	forever21	Forever 21		It’s the 3rd stop on the Fashion Week train: Milan! See your faves from the 2nd to last ( & 2nd to none) fashion week:  http://bit.ly/gQCWL5	en	[]	[]	[]	0	2	1	[]	[]	https://twitter.com/Forever21/status/44955511875059713	False		0								[]				
9693928205	9693928205	2010-02-26 21:00:40 CET	2010-02-26	21:00:40	+0100	28384755	forever21	Forever 21		"Quote of the day! RT @vogue_london: Christopher Kane on the Versace show: ""So hot I need an ice pack to cool down after that."" #mfw"	en	[{'screen_name': 'vogue_london', 'name': 'earning funds', 'id': '2497323258'}]	[]	[]	0	0	0	['mfw']	[]	https://twitter.com/Forever21/status/9693928205	False		0								[]				
