id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1510768566303395843	1510768566303395843	2022-04-04 01:57:49 CEST	2022-04-04	01:57:49	+0200	952619561395908608	armentsatou	Armenian.tez ⭕️🌱		The long-awaited buffoonery is live on Youtube now.   'Decentraland Metaverse Fashion Week Recap Part 1' ( https://t.co/64IYfCoyDw) #Decentraland #MVFW #Metaverse #Broccoli  https://t.co/G2VyusT3Wc	en	[]	['https://youtu.be/3RC2la7hoBU']	['https://pbs.twimg.com/media/FPdTLo8XwAo_c1e.png']	0	0	1	['decentraland', 'mvfw', 'metaverse', 'broccoli']	[]	https://twitter.com/armentsatou/status/1510768566303395843	False		1	https://pbs.twimg.com/media/FPdTLo8XwAo_c1e.png							[]				
1510759067656269826	1510759067656269826	2022-04-04 01:20:04 CEST	2022-04-04	01:20:04	+0200	3562941	kinolina	eric		Strike a meta-pose! Metaverse Fashion Week was a weird dystopian fever dream. It’s the event nobody needed. Our advice? Choose life, choose a hobby, choose friends. Choose The Real World. You’ll have way more fun. #dolceandgabbana #nft #metaverse  https://t.co/Wd4pHF6O7c	en	[]	['https://theface.com/style/metaverse-fashion-week-dolce-and-gabbana-selfridges-nfts-wearables-style#.YkorVBTLrlQ.twitter']	[]	0	0	3	['dolceandgabbana', 'nft', 'metaverse']	[]	https://twitter.com/kinolina/status/1510759067656269826	False		0								[]				
1510757833985466370	1510757833985466370	2022-04-04 01:15:10 CEST	2022-04-04	01:15:10	+0200	1437084874431737863	bestcryptoleak	BestCryptoLeak		Tokens take the runway at Metaverse Fashion Week  https://t.co/70YcOWRm9s	en	[]	['https://www.bestcryptoleak.com/blog/2022/04/04/tokens-take-the-runway-at-metaverse-fashion-week/']	[]	0	0	0	[]	[]	https://twitter.com/Bestcryptoleak/status/1510757833985466370	False		0								[]				
1510745840649916421	1510745840649916421	2022-04-04 00:27:31 CEST	2022-04-04	00:27:31	+0200	3620341	miketoner	TONΞR 🎈		Insane! 🧪#MVFW  https://t.co/GQPsJfoNNJ	tr	[]	[]	[]	0	0	1	['mvfw']	[]	https://twitter.com/MikeToner/status/1510745840649916421	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1510745781241794563/pu/img/zqu9I9qdB6WVCyom.jpg							[]				
1510744491879243779	1510744491879243779	2022-04-04 00:22:09 CEST	2022-04-04	00:22:09	+0200	1181590684362395650	additionalrules	Crypto&NFT&Metaverse NEWS		News about Metaverse  Title：This week in the metaverse: VR fashion, Walking Dead NFTs &amp; American Eagle's Roblox party - The Drum    https://t.co/ma7J5tAaeq  #Metaverse #meta #crypto #BTC #bitcoin	en	[]	['https://www.thedrum.com/news/2022/03/03/week-the-metaverse-vr-fashion-walking-dead-nfts-american-eagles-roblox-party']	[]	0	0	0	['metaverse', 'meta', 'crypto', 'btc', 'bitcoin']	[]	https://twitter.com/additionalrules/status/1510744491879243779	False		0								[]				
1510743597532028931	1510743597532028931	2022-04-04 00:18:36 CEST	2022-04-04	00:18:36	+0200	1508068766671937537	lo_the1nonlyb33	Lo		#MVFW was so much fun! I can't wait to see more of what the MetaMatrix got ....  https://t.co/CiQ3WYwY3i	en	[]	[]	['https://pbs.twimg.com/media/FPc8ym3WYAoxZ0N.jpg', 'https://pbs.twimg.com/media/FPc9QfWWYAYpWH7.jpg', 'https://pbs.twimg.com/media/FPc8ym-XoAIXdHb.jpg', 'https://pbs.twimg.com/media/FPc8ym3XIAElM_m.jpg']	0	0	1	['mvfw']	[]	https://twitter.com/Lo_the1NOnlyB33/status/1510743597532028931	False		1	https://pbs.twimg.com/media/FPc8ym3WYAoxZ0N.jpg							[]				
1510740782499647488	1510673590244491272	2022-04-04 00:07:25 CEST	2022-04-04	00:07:25	+0200	1475255566989725697	5pr1ght	5pr1ght.eth		@CJ_Thewoo @FangGangNFT didnt even mention the metaverse fashion week booth and all the community stuff thats happening on regular basis	en	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/5pr1ght/status/1510740782499647488	False		0								[{'screen_name': 'CJ_Thewoo', 'name': 'TheWoo.eth', 'id': '2618068979'}, {'screen_name': 'FangGangNFT', 'name': 'Fang Gang', 'id': '1409482426343174146'}]				
1510740179644035079	1510740179644035079	2022-04-04 00:05:01 CEST	2022-04-04	00:05:01	+0200	831632194133069825	cadillacregina	Capital Cadillac		GM showcased its vision of an all-electric future in a virtual setting at the ongoing Metaverse Fashion Week. 👀 Head to the link to see the Cadillac Halo Concept Portfolio.  https://t.co/7HLGvZVDty  https://t.co/oyZSamXxjK	en	[]	['https://bit.ly/3uL5cw9']	['https://pbs.twimg.com/media/FPc6L86WUAkFR-2.png']	0	0	0	[]	[]	https://twitter.com/CadillacRegina/status/1510740179644035079	False		1	https://pbs.twimg.com/media/FPc6L86WUAkFR-2.png							[]				
1510729899807584260	1510729899807584260	2022-04-03 23:24:10 CEST	2022-04-03	23:24:10	+0200	280450788	tt_semweb	semantic web news		Metaverse Fashion Week is here! | Decentraland  https://t.co/NXp9RErLfL, see more  https://t.co/qlDJdBMhLK	en	[]	['https://decentraland.org/blog/announcements/metaverse-fashion-week-is-here/', 'https://tweetedtimes.com/topic/RWW/semantic-web?s=tnp']	[]	0	0	0	[]	[]	https://twitter.com/TT_SemWeb/status/1510729899807584260	False		0								[]				
1510725078656376835	1510725078656376835	2022-04-03 23:05:01 CEST	2022-04-03	23:05:01	+0200	1366420174392365057	cadillacsanfran	Cadillac of South San Francisco		GM showcased its vision of an all-electric future in a virtual setting at the ongoing Metaverse Fashion Week. 👀 Head to the link to see the Cadillac Halo Concept Portfolio.  https://t.co/xNoDRsgdwi  https://t.co/VzU8qglcwd	en	[]	['https://bit.ly/3uL5cw9']	['https://pbs.twimg.com/media/FPcsc-xWUAgHTmF.png']	0	0	0	[]	[]	https://twitter.com/cadillacsanfran/status/1510725078656376835	False		1	https://pbs.twimg.com/media/FPcsc-xWUAgHTmF.png							[]				
