session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ay89kzzw,243,jisw7g86,13,questionnaire,Demographics,1669859781,1,0,0
ay89kzzw,242,53kosgnm,6,questionnaire,Prestige,1669859781,1,0,0
ay89kzzw,261,ddae1gvj,2,feed,B_Instructions,1669859783,1,0,0
ay89kzzw,249,n1xvft7d,11,questionnaire,Fashion,1669859784,1,0,0
ay89kzzw,247,ygzwm6d8,8,questionnaire,Risk,1669859784,1,0,0
ay89kzzw,246,c2nt82qv,9,questionnaire,Persuasion,1669859785,1,0,0
ay89kzzw,263,nmyt3gkv,1,feed,A_Intro,1669859787,1,0,0
ay89kzzw,179,50zvqol0,13,questionnaire,Demographics,1669859787,1,0,0
ay89kzzw,242,53kosgnm,7,questionnaire,Trust,1669859788,1,0,0
ay89kzzw,249,n1xvft7d,12,questionnaire,Web3,1669859789,1,0,0
ay89kzzw,256,51hkp618,3,feed,C_Tweets,1669859792,1,0,0
ay89kzzw,247,ygzwm6d8,9,questionnaire,Persuasion,1669859793,1,0,0
ay89kzzw,249,n1xvft7d,13,questionnaire,Demographics,1669859797,1,0,0
ay89kzzw,246,c2nt82qv,10,questionnaire,Pollution,1669859798,1,0,0
ay89kzzw,242,53kosgnm,8,questionnaire,Risk,1669859799,1,0,0
ay89kzzw,247,ygzwm6d8,10,questionnaire,Pollution,1669859804,1,0,0
ay89kzzw,264,lqnuiqyn,0,,InitializeParticipant,1669859805,1,0,0
ay89kzzw,246,c2nt82qv,11,questionnaire,Fashion,1669859808,1,0,0
ay89kzzw,242,53kosgnm,9,questionnaire,Persuasion,1669859811,1,0,0
ay89kzzw,256,51hkp618,4,questionnaire,Brand_Equity,1669859812,1,0,0
ay89kzzw,246,c2nt82qv,12,questionnaire,Web3,1669859812,1,0,0
ay89kzzw,264,lqnuiqyn,1,feed,A_Intro,1669859813,1,0,0
ay89kzzw,247,ygzwm6d8,11,questionnaire,Fashion,1669859815,1,0,0
ay89kzzw,263,nmyt3gkv,2,feed,B_Instructions,1669859815,1,0,0
ay89kzzw,216,8v06z80n,7,questionnaire,Trust,1669859818,1,0,0
ay89kzzw,247,ygzwm6d8,12,questionnaire,Web3,1669859821,1,0,0
ay89kzzw,246,c2nt82qv,13,questionnaire,Demographics,1669859821,1,0,0
ay89kzzw,242,53kosgnm,10,questionnaire,Pollution,1669859823,1,0,0
ay89kzzw,262,h9pbqbrw,2,feed,B_Instructions,1669859824,1,0,0
ay89kzzw,245,gu2dm4tu,3,feed,C_Tweets,1669859824,1,0,0
ay89kzzw,264,lqnuiqyn,2,feed,B_Instructions,1669859825,1,0,0
ay89kzzw,255,bc5xxuen,3,feed,C_Tweets,1669859827,1,0,0
ay89kzzw,258,jqjgyt7w,2,feed,B_Instructions,1669859832,1,0,0
ay89kzzw,247,ygzwm6d8,13,questionnaire,Demographics,1669859832,1,0,0
ay89kzzw,256,51hkp618,5,questionnaire,Brand_Clarity,1669859838,1,0,0
ay89kzzw,245,gu2dm4tu,4,questionnaire,Brand_Equity,1669859839,1,0,0
ay89kzzw,265,o8zurlv4,0,,InitializeParticipant,1669859839,1,0,0
ay89kzzw,255,bc5xxuen,4,questionnaire,Brand_Equity,1669859842,1,0,0
ay89kzzw,242,53kosgnm,11,questionnaire,Fashion,1669859843,1,0,0
ay89kzzw,256,51hkp618,6,questionnaire,Prestige,1669859844,1,0,0
ay89kzzw,265,o8zurlv4,1,feed,A_Intro,1669859845,1,0,0
ay89kzzw,265,o8zurlv4,2,feed,B_Instructions,1669859848,1,0,0
ay89kzzw,242,53kosgnm,12,questionnaire,Web3,1669859851,1,0,0
ay89kzzw,256,51hkp618,7,questionnaire,Trust,1669859852,1,0,0
ay89kzzw,242,53kosgnm,13,questionnaire,Demographics,1669859859,1,0,0
ay89kzzw,255,bc5xxuen,5,questionnaire,Brand_Clarity,1669859860,1,0,0
ay89kzzw,216,8v06z80n,8,questionnaire,Risk,1669859863,1,0,0
ay89kzzw,265,o8zurlv4,3,feed,C_Tweets,1669859863,1,0,0
ay89kzzw,256,51hkp618,8,questionnaire,Risk,1669859865,1,0,0
ay89kzzw,255,bc5xxuen,6,questionnaire,Prestige,1669859867,1,0,0
ay89kzzw,265,o8zurlv4,4,questionnaire,Brand_Equity,1669859875,1,0,0
ay89kzzw,256,51hkp618,9,questionnaire,Persuasion,1669859875,1,0,0
ay89kzzw,251,taacjj2c,3,feed,C_Tweets,1669859877,1,0,0
ay89kzzw,266,wo4fdrv3,0,,InitializeParticipant,1669859878,1,0,0
ay89kzzw,250,lbe9t0e0,3,feed,C_Tweets,1669859878,1,0,0
ay89kzzw,255,bc5xxuen,7,questionnaire,Trust,1669859882,1,0,0
ay89kzzw,266,wo4fdrv3,1,feed,A_Intro,1669859883,1,0,0
ay89kzzw,267,7ufarv7c,0,,InitializeParticipant,1669859884,1,0,0
ay89kzzw,260,4nybyodg,3,feed,C_Tweets,1669859886,1,0,0
ay89kzzw,268,nbnqoqvh,0,,InitializeParticipant,1669859889,1,0,0
ay89kzzw,269,enf1ang4,0,,InitializeParticipant,1669859890,1,0,0
ay89kzzw,251,taacjj2c,4,questionnaire,Brand_Equity,1669859890,1,0,0
ay89kzzw,256,51hkp618,10,questionnaire,Pollution,1669859890,1,0,0
ay89kzzw,270,rs8ezd0w,0,,InitializeParticipant,1669859892,1,0,0
ay89kzzw,271,oti3ekr3,0,,InitializeParticipant,1669859895,1,0,0
ay89kzzw,265,o8zurlv4,5,questionnaire,Brand_Clarity,1669859895,1,0,0
ay89kzzw,216,8v06z80n,9,questionnaire,Persuasion,1669859896,1,0,0
ay89kzzw,267,7ufarv7c,1,feed,A_Intro,1669859898,1,0,0
ay89kzzw,268,nbnqoqvh,1,feed,A_Intro,1669859898,1,0,0
ay89kzzw,265,o8zurlv4,6,questionnaire,Prestige,1669859899,1,0,0
ay89kzzw,255,bc5xxuen,8,questionnaire,Risk,1669859900,1,0,0
ay89kzzw,270,rs8ezd0w,1,feed,A_Intro,1669859901,1,0,0
ay89kzzw,266,wo4fdrv3,2,feed,B_Instructions,1669859901,1,0,0
ay89kzzw,250,lbe9t0e0,4,questionnaire,Brand_Equity,1669859902,1,0,0
ay89kzzw,256,51hkp618,11,questionnaire,Fashion,1669859902,1,0,0
ay89kzzw,265,o8zurlv4,7,questionnaire,Trust,1669859905,1,0,0
ay89kzzw,251,taacjj2c,5,questionnaire,Brand_Clarity,1669859905,1,0,0
ay89kzzw,256,51hkp618,12,questionnaire,Web3,1669859907,1,0,0
ay89kzzw,269,enf1ang4,1,feed,A_Intro,1669859907,1,0,0
ay89kzzw,260,4nybyodg,4,questionnaire,Brand_Equity,1669859907,1,0,0
ay89kzzw,271,oti3ekr3,1,feed,A_Intro,1669859908,1,0,0
ay89kzzw,255,bc5xxuen,9,questionnaire,Persuasion,1669859908,1,0,0
ay89kzzw,265,o8zurlv4,8,questionnaire,Risk,1669859911,1,0,0
ay89kzzw,261,ddae1gvj,3,feed,C_Tweets,1669859913,1,0,0
ay89kzzw,251,taacjj2c,6,questionnaire,Prestige,1669859916,1,0,0
