id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1519094706390536192	1519094706390536192	2022-04-27 01:22:56 CEST	2022-04-27	01:22:56	+0200	987110950837760001	beautytechuk	FaB London Fashion and Beautytech		A Fashiontech founder, Aileen Carville launched @SKMMP,  a Virtual Showroom platform for B2B luxury fashion wholesale. she pioneered the first use of AR holograms at Fashion Week, now activating NFT and #Metaverse strategies. Join the conversation May26  https://t.co/tNcNp12WSt  https://t.co/YZcF3Rtqkq	en	[{'screen_name': 'skmmp', 'name': 'skmmp', 'id': '3246771335'}]	['https://www.eventbrite.co.uk/e/fashion-beauty-tech-london-tickets-294465673757']	['https://pbs.twimg.com/media/FRTolSbVIAAj6U9.jpg']	0	2	4	['metaverse']	[]	https://twitter.com/BeautytechUK/status/1519094706390536192	False		1	https://pbs.twimg.com/media/FRTolSbVIAAj6U9.jpg							[]				
1519036219644014592	1519036219644014592	2022-04-26 21:30:31 CEST	2022-04-26	21:30:31	+0200	175445113	fashionotes	ΛVΛ XYZ		Discover #mvfw Street Style in #Decentraland 👠👚🖥📡   Our very own @LuckyGa74882673 takes us on a curated journey of fun and unique #VR ready fashion with some of the coolest avatars. Check out our dedicated thread now live on our feed.  #fashionotes  https://t.co/CtydumdjOK	en	[]	[]	['https://pbs.twimg.com/media/FRSzZGSVUAAeiJk.jpg']	0	0	1	['mvfw', 'decentraland', 'vr', 'fashionotes']	[]	https://twitter.com/fashionotes/status/1519036219644014592	False		1	https://pbs.twimg.com/media/FRSzZGSVUAAeiJk.jpg							[]				
1519026819420196864	1519026791364456453	2022-04-26 20:53:10 CEST	2022-04-26	20:53:10	+0200	175445113	fashionotes	ΛVΛ XYZ		Enjoyed our #Metaverse #fashionweek recap? Follow us and check out our feed for more digital fashion news. #technews #vr #NFTCommunity	en	[]	[]	[]	0	1	1	['metaverse', 'fashionweek', 'technews', 'vr', 'nftcommunity']	[]	https://twitter.com/fashionotes/status/1519026819420196864	False		0								[]				
1519026805620965376	1519026791364456453	2022-04-26 20:53:07 CEST	2022-04-26	20:53:07	+0200	175445113	fashionotes	ΛVΛ XYZ		Below, are some of the most impressive street styles looks spotted at MVFW.  https://t.co/aQu931Aukq	en	[]	[]	['https://pbs.twimg.com/media/FRSm1hwVEAAtitM.jpg']	1	0	1	[]	[]	https://twitter.com/fashionotes/status/1519026805620965376	False		1	https://pbs.twimg.com/media/FRSm1hwVEAAtitM.jpg							[]				
1519026799321092096	1519026791364456453	2022-04-26 20:53:05 CEST	2022-04-26	20:53:05	+0200	175445113	fashionotes	ΛVΛ XYZ		This fashion week was truly a colorful and stylish display of  VR fashion. And we have selected some of the most attention-grabbing and best-dressed avatars in Decentraland in our metaverse fashion street style recap.  https://t.co/xBrU0qcGIT	en	[]	[]	['https://pbs.twimg.com/media/FRSmY9bVIAElxIl.jpg']	1	0	1	[]	[]	https://twitter.com/fashionotes/status/1519026799321092096	False		1	https://pbs.twimg.com/media/FRSmY9bVIAElxIl.jpg							[]				
1519026792991916032	1519026791364456453	2022-04-26 20:53:04 CEST	2022-04-26	20:53:04	+0200	175445113	fashionotes	ΛVΛ XYZ		If you missed MVFW, there is no need to worry because we have you covered. While the first-ever VR fashion show was happening in the metaverse, there was another street style fashion show in the streets of Decentraland.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/fashionotes/status/1519026792991916032	False		0								[]				
1519026791364456453	1519026791364456453	2022-04-26 20:53:03 CEST	2022-04-26	20:53:03	+0200	175445113	fashionotes	ΛVΛ XYZ		Let's chat about #MVFW Street Style 👡🧥🥻in #Decentraland  📸 David Cash  https://t.co/y65ERlRL63	en	[]	[]	['https://pbs.twimg.com/media/FRSlvBnUcAAyXNT.jpg']	1	1	1	['mvfw', 'decentraland']	[]	https://twitter.com/fashionotes/status/1519026791364456453	False		1	https://pbs.twimg.com/media/FRSlvBnUcAAyXNT.jpg							[]				
1519013699423510528	1519013699423510528	2022-04-26 20:01:02 CEST	2022-04-26	20:01:02	+0200	1070072927897346048	gilessipesus	Dr. Giles Sipes PhD		MANA Crypto News: Decentraland Struts Higher on Metaverse Fashion Week Plans  https://t.co/lgtcriHHT3	en	[]	['https://app.quuu.co/r/m9pV3']	[]	0	0	1	[]	[]	https://twitter.com/GilesSipesUS/status/1519013699423510528	False		0								[]				
1519011061550264321	1519011061550264321	2022-04-26 19:50:33 CEST	2022-04-26	19:50:33	+0200	1201791801885122561	wise_not_wise	WISE		Did someone say metaverse catwalk, with actual cats?  #metaversefashionweek #mvfw  https://t.co/4dflCyrYAQ	en	[]	['https://metaversefashionweek.com/']	[]	0	0	0	['metaversefashionweek', 'mvfw']	[]	https://twitter.com/wise_not_wise/status/1519011061550264321	False		0								[]				
1518974192292712448	1518974192292712448	2022-04-26 17:24:03 CEST	2022-04-26	17:24:03	+0200	1482404936469991424	pacsarcade	PacsArcade.x		Check out this dope Afterparty mix for the @Deadfellaz Metaverse Fashion Week by @frizofsoul     https://t.co/eWkeGYNQA1   Thanks @AudiusProject for the ad free, streaming web3 music app #Audius FTW!!!!!	en	[{'screen_name': 'deadfellaz', 'name': 'deadfellaz', 'id': '1417676536967090176'}, {'screen_name': 'frizofsoul', 'name': 'friz of soul', 'id': '437920651'}, {'screen_name': 'audiusproject', 'name': 'audius 🎧', 'id': '1019723274693926912'}]	['https://audius.co/frizofficial/friz-of-soul-deadfellaz-metaverse-fashion-week-afterparty-mix']	[]	0	1	1	['audius']	[]	https://twitter.com/pacsarcade/status/1518974192292712448	False		0								[]				
1518973726129152000	1518808366650433536	2022-04-26 17:22:12 CEST	2022-04-26	17:22:12	+0200	18998235	jewdontknow	Deidre ディドラ		@Agness_Cuck KAWAII!! Isn't this a @ShopCider dress? If so - you could buy it IRL too w/ $ETH via @BosonProtocol during MVFW. Not sure if it's still live, but I would love to know how the experience is of purchasing phygital! I was out of town that weekend so missed out majorly!	en	[{'screen_name': 'shopcider', 'name': 'cider', 'id': '1288393450417610752'}, {'screen_name': 'bosonprotocol', 'name': 'boson protocol', 'id': '1193497953933152256'}]	[]	[]	0	0	1	[]	['eth']	https://twitter.com/JewDontKnow/status/1518973726129152000	False		0								[{'screen_name': 'Agness_Cuck', 'name': 'AgnessCuck', 'id': '1476306626361573385'}]				
1518961485866627072	1518961485866627072	2022-04-26 16:33:33 CEST	2022-04-26	16:33:33	+0200	2660761	justicemitchell	JusticeMitchell.com		Shoptalk returns and Decentraland hosts Metaverse Fashion Week: The Week Ahead  https://t.co/AGsKiFkVlG  https://t.co/19eG1BywJ4	en	[]	['http://dlvr.it/SPGspr']	['https://pbs.twimg.com/media/FRRvbBDVIAAF8s9.jpg']	0	0	0	[]	[]	https://twitter.com/JusticeMitchell/status/1518961485866627072	False		1	https://pbs.twimg.com/media/FRRvbBDVIAAF8s9.jpg							[]				
1518960394647265280	1518960394647265280	2022-04-26 16:29:13 CEST	2022-04-26	16:29:13	+0200	508349856	bbamgallery	BBAM! Gallery		DYK? @FierceStudioNFT has the fiecest fashion nft models in the Metaverse!  Better mint yours now!   This week Mint 1 and receive 1 raffle ticket for a WoWG!	en	[{'screen_name': 'fiercestudionft', 'name': 'fierce studios 🌟sold out', 'id': '1418644260375695368'}]	[]	[]	0	2	6	[]	[]	https://twitter.com/BBAMGallery/status/1518960394647265280	False	https://twitter.com/socialdiva/status/1518203686933180416	0								[]				
1518953563447308288	1518953563447308288	2022-04-26 16:02:04 CEST	2022-04-26	16:02:04	+0200	1150071	fredcavazza	Frederic CAVAZZA		Après la Virtual Fashion Week sur Decentraland, Roblox va accueillir les premiers Virtual Music Awards, sponsorisés par Logitech #Metaverse  https://t.co/oOrSHlEzsg	fr	[]	['https://www.fastcompany.com/90745388/logitech-song-breaker-awards-metaverse-lizzo-roblox']	[]	0	0	4	['metaverse']	[]	https://twitter.com/fredcavazza/status/1518953563447308288	False		0								[]				
1518931795634438145	1518931795634438145	2022-04-26 14:35:35 CEST	2022-04-26	14:35:35	+0200	1487644190410518533	fsmnsr	FM		After Metaverse Fashion Week, What Are the Implications of High Fashion Going Digital?  https://t.co/Os2Db2rDHC #FashionWeek #AfterMetaverse  https://t.co/7qX1KxIx2W	en	[]	['https://www.msn.com/en-us/lifestyle/lifestyle-buzz/after-metaverse-fashion-week-what-are-the-implications-of-high-fashion-going-digital/ar-AAWu5tw']	['https://pbs.twimg.com/media/FRRUay7VkAALaMy.jpg']	0	1	0	['fashionweek', 'aftermetaverse']	[]	https://twitter.com/fsmnsr/status/1518931795634438145	False		1	https://pbs.twimg.com/media/FRRUay7VkAALaMy.jpg							[]				
1518927948048482304	1518927948048482304	2022-04-26 14:20:17 CEST	2022-04-26	14:20:17	+0200	1409418152342065153	tribute_brand	TRIBUTE BRAND		flashback from MVFW afterparty @decentraland. check out the gallery from the ROLE PLAY drop in the comments  https://t.co/R6wrwVd7J1	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	[]	['https://pbs.twimg.com/media/FRRQ6aoWUAIlOuB.jpg']	5	1	8	[]	[]	https://twitter.com/tribute_brand/status/1518927948048482304	False		1	https://pbs.twimg.com/media/FRRQ6aoWUAIlOuB.jpg							[]				
