id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1507719017544368128	1507719017544368128	2022-03-26 15:00:00 CET	2022-03-26	15:00:00	+0100	421026545	hoganbrand	HOGAN		"The time has come!  Be prepared to jump onto the Techno Stage with Hogan and Exclusible for 90"" of music by @bobnsinclar   #HoganX afterparty live tonight  at 7PM GMT @decentraland  #MVFW @exclusible  @VegasCityDCL @decentraland   https://t.co/ldUVVEFC25  https://t.co/5ie17uS9Km"	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'exclusible', 'name': 'exclusible', 'id': '1401858934474956804'}, {'screen_name': 'vegascitydcl', 'name': 'vegas city', 'id': '923910082810716162'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	['https://events.decentraland.org/event/?id=5393dfa7-9282-4f1d-8f46-ff40d00f1ec1']	[]	0	2	14	['hoganx', 'mvfw']	[]	https://twitter.com/HoganBrand/status/1507719017544368128	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1507406693633859587/pu/img/DgkcH9wfnZZxgDij.jpg							[]				
1507643519632089088	1507643519632089088	2022-03-26 10:00:00 CET	2022-03-26	10:00:00	+0100	421026545	hoganbrand	HOGAN		Are you sure you have completed you outfit for tonight's party? Come and claim your #HoganX wearables following the link below  #MVFW @decentraland  @exclusible  @VegasCityDCL   https://t.co/vbAoLh2qz4  https://t.co/TK76axdAbO	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'exclusible', 'name': 'exclusible', 'id': '1401858934474956804'}, {'screen_name': 'vegascitydcl', 'name': 'vegas city', 'id': '923910082810716162'}]	['https://gleam.io/TB268/hogan-decentraland-wearable-giveaway']	[]	1	2	21	['hoganx', 'mvfw']	[]	https://twitter.com/HoganBrand/status/1507643519632089088	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1507405322704588814/pu/img/MMcEr3MG60hRn-T3.jpg							[]				
1507432135803744258	1507432135803744258	2022-03-25 20:00:02 CET	2022-03-25	20:00:02	+0100	421026545	hoganbrand	HOGAN		Every Fashion Week has got great parties to join. #HoganX afterparty will hit @decentraland tomorrow at 7PM GMT featuring superstar DJ @bonsinclar #MVFW Follow the link for more info  https://t.co/ldUVVEFC25 @exclusible @BosonProtocol @BrawHaus @VegasCityDCL  https://t.co/pvplaW33rC	en	"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'bonsinclar', 'name': ""bonsk'clar"", 'id': '844677667194593280'}, {'screen_name': 'exclusible', 'name': 'exclusible', 'id': '1401858934474956804'}, {'screen_name': 'bosonprotocol', 'name': 'boson protocol', 'id': '1193497953933152256'}, {'screen_name': 'brawhaus', 'name': 'brawhaus.eth/tez', 'id': '1377235506816241665'}, {'screen_name': 'vegascitydcl', 'name': 'vegas city', 'id': '923910082810716162'}]"	['https://events.decentraland.org/event/?id=5393dfa7-9282-4f1d-8f46-ff40d00f1ec1']	[]	23	147	230	['hoganx', 'mvfw']	[]	https://twitter.com/HoganBrand/status/1507432135803744258	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1507406179978338311/pu/img/fP4DsrpBUex0OGBQ.jpg							[]				
1507403987724738561	1507403987724738561	2022-03-25 18:08:11 CET	2022-03-25	18:08:11	+0100	421026545	hoganbrand	HOGAN		Getting ready for the #HoganX afterparty at @decentraland  Here's a preview of the stage! Come and join us tomorrow, Saturday March 26th, at 7PM GMT Follow the link to discover more ➡️  https://t.co/ldUVVEFC25  @exclusible  @BosonProtocol @BrawHaus @VegasCityDCL #MVFW  https://t.co/28EsMeMooc	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'exclusible', 'name': 'exclusible', 'id': '1401858934474956804'}, {'screen_name': 'bosonprotocol', 'name': 'boson protocol', 'id': '1193497953933152256'}, {'screen_name': 'brawhaus', 'name': 'brawhaus.eth/tez', 'id': '1377235506816241665'}, {'screen_name': 'vegascitydcl', 'name': 'vegas city', 'id': '923910082810716162'}]	['https://events.decentraland.org/event/?id=5393dfa7-9282-4f1d-8f46-ff40d00f1ec1']	['https://pbs.twimg.com/media/FOtf4yvXIAEq3Dr.jpg', 'https://pbs.twimg.com/media/FOtf4yzXIAUCrMN.jpg']	0	6	20	['hoganx', 'mvfw']	[]	https://twitter.com/HoganBrand/status/1507403987724738561	False		1	https://pbs.twimg.com/media/FOtf4yvXIAEq3Dr.jpg							[]				
1506653235280551936	1506653235280551936	2022-03-23 16:24:58 CET	2022-03-23	16:24:58	+0100	421026545	hoganbrand	HOGAN		It's time to unveil more… #HoganX Untraditional afterparty with @exclusible will hit @decentraland on March 26th  Keep an eye out, more to follow! #HOGAN #MVFW  https://t.co/ldUVVEo1ax	en	[{'screen_name': 'exclusible', 'name': 'exclusible', 'id': '1401858934474956804'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	['https://events.decentraland.org/event/?id=5393dfa7-9282-4f1d-8f46-ff40d00f1ec1']	[]	0	22	32	['hoganx', 'hogan', 'mvfw']	[]	https://twitter.com/HoganBrand/status/1506653235280551936	False		0								[]				
1506574330909573120	1506574330909573120	2022-03-23 11:11:25 CET	2022-03-23	11:11:25	+0100	421026545	hoganbrand	HOGAN		HOGAN #UnTraditional at @decentraland metaverse fashion week #MVFW  Stay tuned and get ready to mark your calendar.  https://t.co/pzk6YAEE61	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	[]	['https://pbs.twimg.com/media/FOhtPD3WYAQLlPT.jpg']	0	22	78	['untraditional', 'mvfw']	[]	https://twitter.com/HoganBrand/status/1506574330909573120	False		1	https://pbs.twimg.com/media/FOhtPD3WYAQLlPT.jpg							[]				
