id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1509248604606709763	1509248604606709763	2022-03-30 21:18:02 CEST	2022-03-30	21:18:02	+0200	136361303	voguemagazine	Vogue Magazine		Take a look at everything that went down at @decentraland's first Metaverse Fashion Week  https://t.co/bkkPiK0ij9	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	['http://vogue.cm/SWhtpRo']	[]	1	7	36	[]	[]	https://twitter.com/voguemagazine/status/1509248604606709763	False		0								[]				
1508003194927992834	1508003194927992834	2022-03-27 10:49:13 CEST	2022-03-27	10:49:13	+0200	136361303	voguemagazine	Vogue Magazine		Here's a look at the first-ever Metaverse Fashion Week (MVFW).  https://t.co/Dbdkb9MMyq	en	[]	['http://vogue.cm/OL82YY0']	[]	2	5	46	[]	[]	https://twitter.com/voguemagazine/status/1508003194927992834	False		0								[]				
1506582205446995974	1506582205446995974	2022-03-23 11:42:43 CET	2022-03-23	11:42:43	+0100	136361303	voguemagazine	Vogue Magazine		Here's a look at the first-ever Metaverse Fashion Week (MVFW).  https://t.co/TUSibzct1u	en	[]	['http://vogue.cm/QQwtYys']	[]	4	23	81	[]	[]	https://twitter.com/voguemagazine/status/1506582205446995974	False		0								[]				
