id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1506046879255396355	1505636595176652802	2022-03-22 00:15:31 CET	2022-03-22	00:15:31	+0100	16489013	360fashion	360Fashion Network		@LUCII_UV Where can we find the @decentraland metaverse fashion week schedule?	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	[]	[]	1	0	0	[]	[]	https://twitter.com/360fashion/status/1506046879255396355	False		0								[{'screen_name': 'LUCII_UV', 'name': 'LUCII', 'id': '1420858936639426560'}]				
1506046503424765955	1506046503424765955	2022-03-22 00:14:02 CET	2022-03-22	00:14:02	+0100	16489013	360fashion	360Fashion Network		@LUCII_UV what kind of low Polly count are we talking about when designing for @decentraland #mvfw?	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	[]	[]	1	0	0	['mvfw']	[]	https://twitter.com/360fashion/status/1506046503424765955	False		0								[]				
1506044821626306560	1506044821626306560	2022-03-22 00:07:21 CET	2022-03-22	00:07:21	+0100	16489013	360fashion	360Fashion Network		@maryanaDCL where can we find the @decentraland #mvfw schedule of events?	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	[]	[]	1	0	0	['mvfw']	[]	https://twitter.com/360fashion/status/1506044821626306560	False		0								[]				
1506043981448495104	1506043981448495104	2022-03-22 00:04:00 CET	2022-03-22	00:04:00	+0100	16489013	360fashion	360Fashion Network		@ggcasimiro_ “There’s no front row. We want everyone to be welcome in @decentraland #mvfw” @subham101 @XRCouture @aninanet	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'subham101', 'name': 'subham101', 'id': '457391520'}, {'screen_name': 'xrcouture', 'name': 'xr couture', 'id': '1311225600409964544'}, {'screen_name': 'aninanet', 'name': 'aninanet', 'id': '16490340'}]	[]	[]	1	0	1	['mvfw']	[]	https://twitter.com/360fashion/status/1506043981448495104	False		0								[]				
1506043204055216132	1506043204055216132	2022-03-22 00:00:55 CET	2022-03-22	00:00:55	+0100	16489013	360fashion	360Fashion Network		@ggcasimiro_ “We can clearly see the big luxury houses embracing the #mvfw. It will impact the way we see fashion and the way we consume fashion.” @XRCouture @decentraland @subham101 @aninanet	en	[{'screen_name': 'xrcouture', 'name': 'xr couture', 'id': '1311225600409964544'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'subham101', 'name': 'subham101', 'id': '457391520'}, {'screen_name': 'aninanet', 'name': 'aninanet', 'id': '16490340'}]	[]	[]	0	1	2	['mvfw']	[]	https://twitter.com/360fashion/status/1506043204055216132	False		0								[]				
1506042689078571008	1506042689078571008	2022-03-21 23:58:52 CET	2022-03-21	23:58:52	+0100	16489013	360fashion	360Fashion Network		@ggcasimiro_ where can we find the #mvfw @decentraland schedule?	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	[]	[]	1	0	0	['mvfw']	[]	https://twitter.com/360fashion/status/1506042689078571008	False		0								[]				
1506042569121472513	1506042569121472513	2022-03-21 23:58:24 CET	2022-03-21	23:58:24	+0100	16489013	360fashion	360Fashion Network		@ggcasimiro_ “What you can expect from @decentraland is not only the luxury street, we have the Rareable street with indie designers…take a look at the schedule…”#mvfw @XRCouture @subham101	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'xrcouture', 'name': 'xr couture', 'id': '1311225600409964544'}, {'screen_name': 'subham101', 'name': 'subham101', 'id': '457391520'}]	[]	[]	0	0	1	['mvfw']	[]	https://twitter.com/360fashion/status/1506042569121472513	False		0								[]				
