id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1507943998719086596	1507943998719086596	2022-03-27 06:54:00 CEST	2022-03-27	06:54:00	+0200	17863478	fibre2fashion	Fibre2Fashion		During the opening events, @Threedium and @decentraland will host @CathyHackl  as the first-ever Official Chair of #Metaverse #FashionWeek   https://t.co/qVK93xMmg2	en	[{'screen_name': 'threedium', 'name': 'threedium', 'id': '889771471584800768'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'cathyhackl', 'name': 'cathyhackl.eth', 'id': '719472337'}]	['https://www.fibre2fashion.com/news/fashion-announcement-news/threedium-hosts-global-brands-at-metaverse-fashion-week-279709-newsdetails.htm']	[]	0	1	2	['metaverse', 'fashionweek']	[]	https://twitter.com/fibre2fashion/status/1507943998719086596	False		0								[]				
1506949007905538052	1506949007905538052	2022-03-24 12:00:15 CET	2022-03-24	12:00:15	+0100	17863478	fibre2fashion	Fibre2Fashion		The @decentraland Metaverse #FashionWeek begins today  @VoxBox_Official presentation will be the public’s first look at their offerings, including two wearable #robot skins to be used within the  @decentraland #Metaverse   https://t.co/I8NVgWPxnD	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'voxbox_official', 'name': 'voxboxofficial', 'id': '1504233871965134850'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	['https://www.fibre2fashion.com/news/fashion-announcement-news/voxbox-to-sell-nfts-at-decentraland-s-metaverse-fashion-week-279671-newsdetails.htm']	[]	0	0	0	['fashionweek', 'robot', 'metaverse']	[]	https://twitter.com/fibre2fashion/status/1506949007905538052	False		0								[]				
1497192931652177921	1497192931652177921	2022-02-25 13:53:06 CET	2022-02-25	13:53:06	+0100	17863478	fibre2fashion	Fibre2Fashion		Each icon-tier #NFT gives collectors access to #digital communities, virtual @Wrangler -branded #metaverse #wearables plus one VIP pass to a by-invitation-only, private performance by @leonbridges at New York Fashion Week in September 2022   https://t.co/NRpL7ei5Na	en	[{'screen_name': 'wrangler', 'name': 'wrangler jeans', 'id': '1346785844'}, {'screen_name': 'leonbridges', 'name': 'leon bridges', 'id': '46597488'}]	['https://www.fibre2fashion.com/news/fashion-brands-styles-news/us-wrangler-ltd-inc-launch-physical-digital-nft-collection-279159-newsdetails.htm']	[]	0	0	1	['nft', 'digital', 'metaverse', 'wearables']	[]	https://twitter.com/fibre2fashion/status/1497192931652177921	False		0								[]				
