id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1509277639852408843	1509277639852408843	2022-03-30 23:13:25 CEST	2022-03-30	23:13:25	+0200	36071175	maghanmcd	Maghan McDowell		My colleague @LukeLeitchUK on attending MVFW, for @voguemagazine  https://t.co/VO8l41xzNs	en	[{'screen_name': 'lukeleitchuk', 'name': 'luke leitch', 'id': '238294695'}, {'screen_name': 'voguemagazine', 'name': 'vogue magazine', 'id': '136361303'}]	['https://www.vogue.com/article/metaverse-fashion-week-decentraland']	[]	0	0	2	[]	[]	https://twitter.com/maghanmcd/status/1509277639852408843	False		0								[]				
1508946599065571334	1508946599065571334	2022-03-30 01:17:58 CEST	2022-03-30	01:17:58	+0200	36071175	maghanmcd	Maghan McDowell		Props to @decentraland and all the brands who pulled off the first big on-chain Metaverse Fashion Week. Here's some street style from @PHILIPPLEIN1978's Plein Plaza rave, and some key takeaways from the experience.  https://t.co/l5DZodwEJs  https://t.co/FM9XT6jlSg	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'philipplein1978', 'name': 'philipp plein', 'id': '1499160689058979846'}]	['https://www.voguebusiness.com/technology/metaverse-fashion-week-the-hits-and-misses']	['https://pbs.twimg.com/media/FPDaqvpXIAMvogo.jpg']	0	2	17	[]	[]	https://twitter.com/maghanmcd/status/1508946599065571334	False		1	https://pbs.twimg.com/media/FPDaqvpXIAMvogo.jpg							[]				
1507092223049056257	1507092223049056257	2022-03-24 21:29:21 CET	2022-03-24	21:29:21	+0100	36071175	maghanmcd	Maghan McDowell		Who has attended a Metaverse Fashion Week event on Decentraland today?	en	[]	[]	[]	3	0	1	[]	[]	https://twitter.com/maghanmcd/status/1507092223049056257	False		0								[]				
1506362082857529345	1506362082857529345	2022-03-22 21:08:02 CET	2022-03-22	21:08:02	+0100	36071175	maghanmcd	Maghan McDowell		The schedule and website for @decentraland's Metaverse Fashion Week, which will show digital fashion from Etro, Dolce &amp; Gabbana, Perry Ellis, Hogan, Dundas, Tommy Hilfiger, Phillip Plein and others, is now up:  https://t.co/df01kK55lp	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	['https://mvfw.org/']	[]	0	3	9	[]	[]	https://twitter.com/maghanmcd/status/1506362082857529345	False		0								[]				
1504849907789832192	1504849907789832192	2022-03-18 16:59:11 CET	2022-03-18	16:59:11	+0100	36071175	maghanmcd	Maghan McDowell		Here's this week's @voguebusiness NFT Tracker, with projects from @flexworld_, @CryptopantiesRR, @XRCouture and @aliceandolivia. The XR Couture items dropped today -- might be a wardrobe option for Metaverse Fashion Week?  https://t.co/wMep6PdPyI  https://t.co/YrknPUKamF	en	[{'screen_name': 'voguebusiness', 'name': 'vogue business', 'id': '1085163264894480395'}, {'screen_name': 'flexworld_', 'name': 'flex', 'id': '1480945759071649802'}, {'screen_name': 'cryptopantiesrr', 'name': 'cryptopanties by rave review (mint closed)', 'id': '1477935410273828865'}, {'screen_name': 'xrcouture', 'name': 'xr couture', 'id': '1311225600409964544'}, {'screen_name': 'aliceandolivia', 'name': 'alice + olivia', 'id': '60970661'}]	['https://www.voguebusiness.com/technology/the-vogue-business-nft-tracker']	['https://pbs.twimg.com/media/FOJMv0fXsAcfGF4.jpg']	4	8	31	[]	[]	https://twitter.com/maghanmcd/status/1504849907789832192	False		1	https://pbs.twimg.com/media/FOJMv0fXsAcfGF4.jpg							[]				
1496880822066032640	1496871446626271233	2022-02-24 17:12:53 CET	2022-02-24	17:12:53	+0100	36071175	maghanmcd	Maghan McDowell		@fashionablydgtl @decentraland @voguebusiness It’s an interesting question. D&amp;G just showed in Milan and is doing a show at MVFW (season tbd). Tommy Hilfiger didn’t show at NYFW, is doing a store experience of its Spring 2022 (not fall) collection at MVFW. Dundas just dropped F/W IRL and is showing a version of that at MVFW	en	[]	[]	[]	1	1	7	[]	[]	https://twitter.com/maghanmcd/status/1496880822066032640	False		0								[{'screen_name': 'fashionablydgtl', 'name': 'Júlia S', 'id': '1459851340453195779'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'voguebusiness', 'name': 'Vogue Business', 'id': '1085163264894480395'}]				
1496871446626271233	1496871446626271233	2022-02-24 16:35:38 CET	2022-02-24	16:35:38	+0100	36071175	maghanmcd	Maghan McDowell		Here's the initial lineup for Metaverse Fashion Week on @decentraland starting March 24. A few big names but also more emerging / indie brands who don't already have a big, independent metaverse presence. A collective experiment!  https://t.co/dwVsG77ga1 via @VogueBusiness #mvfw	en	[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'voguebusiness', 'name': 'vogue business', 'id': '1085163264894480395'}]	['https://www.voguebusiness.com/technology/paco-rabanne-dandg-and-etro-to-appear-at-metaverse-fashion-week?utm_source=twitter&utm_medium=social&utm_campaign=onsite-share&utm_brand=vogue-bz&utm_social-type=earned']	[]	170	118	361	['mvfw']	[]	https://twitter.com/maghanmcd/status/1496871446626271233	False		0								[]				
